index,app,category,text,image,procedure,description
423,14,1,点击腾讯微博 按钮点击没有任何提示。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1535526568492/1535526568492_Screenshot_2018-08-29-15-09-01.png,点击腾讯微博 按钮点击,没有任何提示。
1126,14,1,点击左上角的tab选择头像 点击登录 选择新浪微博 并无任何反应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527038114889/1527038114889_bug1.png,点击左上角的tab选择头像 点击登录 选择新浪微博 ,并无任何反应
1127,14,1,使用微博登录 点击按钮无反应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527038212426/1527038212426_Screenshot_20180523-091602.png,使用微博登录 ,点击按钮无反应
1128,14,1,点击新浪微博 无法登录,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039330470/1527039330470_S80523-09184350.jpg,点击新浪微博 ,无法登录
1130,14,1,打开侧栏 进入登录页面 点击“新浪微博”  没有任何反应，也无法登录,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527038588203/1527038588203_Screenshot_20180523-091802.png,打开侧栏 进入登录页面 点击“新浪微博”  ,没有任何反应，也无法登录
1131,14,1,点击使用微博登录 点击新浪微博 功能无法使用，且系统无提示。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527038606954/1527038606954_57AF29C1-5495-4578-895A-B9CECF324879.png,点击使用微博登录 点击新浪微博 ,功能无法使用，且系统无提示。
1133,14,1,点击新浪微博 点击无反馈,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049726643/1527049726643_Screenshot_2018-05-23-09-24-27.png,点击新浪微博 ,点击无反馈
1135,14,1,选择新浪微博登录 若本机没有内置这些应用，该APP不会有任何提示，没有反应，并且没有提供账号密码登录,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527038820650/1527038820650_BS_PIC_2018-05-23-09-25-48.png,选择新浪微博登录 ,若本机没有内置这些应用，该APP不会有任何提示，没有反应，并且没有提供账号密码登录
1137,14,1,点击新浪微博 按钮无反应，无法登录,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039077937/1527039077937_1.png,点击新浪微博 ,按钮无反应，无法登录
1139,14,1,使用新浪微博登录 按钮点击没反应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039804771/1527039804771_Screenshot_2018-05-23-09-30-17.png,使用新浪微博登录 ,按钮点击没反应
1146,14,1,点击新浪微博登录 功能不可用,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039627636/1527039627636_57AF29C1-5495-4578-895A-B9CECF324879.png,点击新浪微博登录 ,功能不可用
1148,14,1,"在点击用户头像进行登录 点击第三方登录 点击新浪微博 按键没有任何反馈 没有进行页面切换或者跳转 且腾讯微博按钮的显示有问题 部分文字被覆盖.",http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039617445/1527039617445_Screenshot_2018-05-23-09-39-57.png,在点击用户头像进行登录 点击第三方登录 点击新浪微博," 按键没有任何反馈,没有进行页面切换或者跳转,且腾讯微博按钮的显示有问题,部分文字被覆盖."
1153,14,1,点击新浪微博  没有响应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039864519/1527039864519_2.png,点击新浪微博  ,没有响应
1155,14,1,点击新浪微博 登录账号没有反应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527040003222/1527040003222_test1.png,点击新浪微博 ,登录账号没有反应
1156,14,1,点击新浪微博 无法进入账户密码输入界面,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527040003202/1527040003202_Screenshot_2018-05-23-09-46-33.png,点击新浪微博 ,无法进入账户密码输入界面
1168,14,1,进入登录页面 选择新浪微博 没有反馈，无法登录,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049052221/1527049052221_Screenshot_2018-05-23-12-10-20.png,进入登录页面 选择新浪微博 ,没有反馈，无法登录
1169,14,1,点击新浪微博  手机未安装新浪微博apk时登录没有反应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527040952606/1527040952606_WX20180523-100112%402x.png,点击新浪微博,  手机未安装新浪微博apk时登录没有反应
1170,14,1,"点击新浪微博登录 未安装新浪微博时 登录没有反应",http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527041281398/1527041281398_WX20180523-100112%402x.png,点击新浪微博登录 ,"未安装新浪微博时,登录没有反应"
1171,14,1,点击新浪微博按钮 没有反应，即无法登陆,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527041277334/1527041277334_%E5%9B%BE%E7%89%87%201.png,点击新浪微博按钮 ,没有反应，即无法登陆
1175,14,1,点击新浪微博 按钮无反应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527041623403/1527041623403_Screenshot_2018-05-23-10-13-37.png,点击新浪微博 按钮,无反应
1179,14,1,选择微博登录 无反应。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527041862684/1527041862684_Screenshot_20180523-101659.png,选择微博登录 ,无反应。
1180,14,1,进入登录页面 选择新浪微博 页面没有响应。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527043968009/1527043968009_Screenshot_2018-05-23-10-51-52.png,进入登录页面 选择新浪微博 ,页面没有响应。
1181,14,1,进入登录界面 点击新浪微博 均无反应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527045323089/1527045323089_QQ%E5%9B%BE%E7%89%8720180523121359.jpg,进入登录界面 点击新浪微博 ,均无反应
1183,14,1,点击新浪微博登录 没有响应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527046766105/1527046766105_%E7%99%BB%E5%BD%95.png,点击新浪微博登录 ,没有响应
1186,14,1,进入登录界面 选择新浪微博登录 无法登录。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047002941/1527047002941_1.jpg,进入登录界面 选择新浪微博登录 ,无法登录。
1188,14,1,进入微博登录界面 点击新浪微博 无反馈,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047219616/1527047219616_%E7%99%BB%E5%BD%95.png,进入微博登录界面 点击新浪微博 ,无反馈
1196,14,1,进入登录界面 分别点击登录界面中的“新浪微博”和“腾讯微博”按键，但是界面没有任何反应，因此无法整个app无法正常登录 ,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047519531/1527047519531_1.png,进入登录界面 分别点击登录界面中的“新浪微博”和“腾讯微博”按键，,但是界面没有任何反应，因此无法整个app无法正常登录 
1197,14,1,点击头像进入登录界面 点击新浪微博 无注册功能，且登录链接无效,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047390525/1527047390525_BS_PIC_2018-05-23-10-03-47.png,点击头像进入登录界面 点击新浪微博, 无注册功能，且登录链接无效
1219,14,1,进入程序点击左上角图标 再点击弹出的列表最上方头像图标会进入登录界面 点击新浪微博 程序始终没有出现响应，登录功能没有做全,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527048831594/1527048831594_%E7%99%BB%E5%BD%95.jpg,进入程序点击左上角图标 再点击弹出的列表最上方头像图标会进入登录界面 点击新浪微博, 程序始终没有出现响应，登录功能没有做全
1220,14,1,进入登录界面 点击新浪微博 微博登录方式的text显示换行,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527048900992/1527048900992_bug14.png,进入登录界面 点击新浪微博 ,微博登录方式的text显示换行
1224,14,1,进入Bihudaily APP 点击首页左上角选项 点击头像 进入登录界面 点击新浪微博 按钮没有任何响应。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049147655/1527049147655_Screenshot_2018-05-23-10-54-28.png,进入Bihudaily APP 点击首页左上角选项 点击头像 进入登录界面 点击新浪微博 ,按钮没有任何响应。
1225,14,1,进入登录界面 选择新浪微博 登录方式无响应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049099997/1527049099997_444.jpg,进入登录界面 选择新浪微博, 登录方式无响应
1226,14,1,进入登录页面 小分辨率下，登陆页面无法完全现实，且不能下拉，新浪微博登录点击不响应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049141542/1527049141542_Screen%20Shot%202018-05-23%20at%2012.18.17.png,进入登录页面 ,小分辨率下，登陆页面无法完全现实，且不能下拉，新浪微博登录点击不响应
1230,14,1,进入登录页面 点击新浪微博 微博登录无效,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049284599/1527049284599_Screenshot_20180523-101254.png,进入登录页面 点击新浪微博 ,微博登录无效
1232,14,1,进入登录页面 点击新浪微博 没有响应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049367043/1527049367043_bug5.png,进入登录页面 点击新浪微博 ,没有响应
419,14,4,查看评论 没有登录，不给点赞和写评论没有任何提示。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1535525701865/1535525701865_Screenshot_2018-08-29-14-54-18.png,查看评论, 没有登录，不给点赞和写评论没有任何提示。
422,14,6,点击查看知乎讨论 按钮是灰色的，不明显。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1535526002821/1535526002821_Screenshot_2018-08-29-14-57-40.png,点击查看知乎讨论 ,按钮是灰色的，不明显。
1200,14,6,点击查看原网页 某些功能按钮可以点击实现却采用默认无法点击实现的灰色着色,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047546086/1527047546086_BS_PIC_2018-05-23-10-46-16.png,点击查看原网页 ,某些功能按钮可以点击实现却采用默认无法点击实现的灰色着色
1202,14,6,点击“查看讨论” 按钮为灰色，会让用户误以为不能点击，实际是有用的按键,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047701525/1527047701525_Screenshot_20180523-115433.png,点击“查看讨论” ,按钮为灰色，会让用户误以为不能点击，实际是有用的按键
417,14,6,点入1条新闻 进行点赞 点赞数目没有增加，再点击反而减少，且返回后崩溃。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1535525506076/1535525506076_Screenshot_2018-08-29-14-50-55.png,点入1条新闻 ,进行点赞 点赞数目没有增加，再点击反而减少，且返回后崩溃。
408,14,2,进入应用首页 点击右上角更多选项按钮  点击夜间（日间）模式 应用崩溃,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1535442111064/1535442111064_Screenshot_1535441934.png,进入应用首页 点击右上角更多选项按钮  点击夜间（日间）模式 ,应用崩溃
409,14,2,点击夜间模式或日间模式 软件停止运行，必须重启后才能设置成功；,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1535524575609/1535524575609_Screenshot_2018-08-29-14-33-54.png,点击夜间模式或日间模式 ,软件停止运行，必须重启后才能设置成功；
1129,14,2,当点击右上角设置省略号 选择夜间模式 应用发生不正常退出现象，且大概率复现。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527040478186/1527040478187_1.png,当点击右上角设置省略号 选择夜间模式, 应用发生不正常退出现象，且大概率复现。
1132,14,2,点击夜间模式 app退出，重启后模式切换,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527038752435/1527038752435_dump_2745082011017447147.png,点击夜间模式 ,app退出，重启后模式切换
1134,14,2,点击app右上角闹铃旁的拓展符 点击日间模式 选中该选项后app会实现切换但停止运行,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527038799288/1527038799288_Screenshot_1527038750.png,点击app右上角闹铃旁的拓展符 点击日间模式 ,选中该选项后app会实现切换但停止运行
1138,14,2,点击日间模式 软件会闪退,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039021976/1527039021976_Screenshot_2018-05-23-09-30-02.png,点击日间模式 ,软件会闪退
1140,14,2,点击右上角的expand（三个点） 点击夜间模式 该软件就会强制退出，再次启动后，模式被切换。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039972436/1527039972436_Z~CJ%402DADJ%609A10M%5B31R4PP.png,点击右上角的expand（三个点） 点击夜间模式 ,该软件就会强制退出，再次启动后，模式被切换。
1143,14,2,点击夜间模式 整个app停止运行,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039263010/1527039263010_%E5%B1%8F%E5%B9%95%E6%88%AA%E5%9B%BE%285%29.png,点击夜间模式, 整个app停止运行
1147,14,2,点击夜间模式 系统自动退出，再次打开时系统切换到测试所选模式,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039764279/1527039764279_Screenshot_20180523-093956.png,点击夜间模式 ,系统自动退出，再次打开时系统切换到测试所选模式
1149,14,2,点击日间模式 应用退出,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039710053/1527039710053_test1.png,点击日间模式 ,应用退出
1152,14,2,点击“夜间“模式 应用会闪退，再次打开才会成功,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039748672/1527039748672_5.png,点击“夜间“模式 ,应用会闪退，再次打开才会成功
1158,14,2,点击日间模式 需要用户退出程序重新打开,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527040097437/1527040097437_Screenshot_20180523-094709.jpg,点击日间模式 ,需要用户退出程序重新打开
1172,14,2,点击夜间模式 APP闪退,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527041405451/1527041405451_%E5%9B%BE%E7%89%87%201.png,点击夜间模式 ,APP闪退
1184,14,2,点击夜间模式 肯定会强行退出程序，且有时候能正常变换成夜间模式，但大多数时候强退后无法变换模式,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527046073612/1527046073612_QQ%E5%9B%BE%E7%89%8720180523112726.png,点击夜间模式 ,肯定会强行退出程序，且有时候能正常变换成夜间模式，但大多数时候强退后无法变换模式
1194,14,2,切换主题模式 点击夜间模式 应用闪退。 重启后，主题色调才改变。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047114899/1527047114899_dump_2058762631586289545.png,切换主题模式 点击夜间模式 ,应用闪退。 重启后，主题色调才改变。
1204,14,2,点击夜间模式 程序会闪退 重新启动后程序会转换到夜间/日间模式,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047802670/1527047802670_BS_PIC_2018-05-23-11-34-40.png,点击夜间模式 ,程序会闪退 重新启动后程序会转换到夜间/日间模式
1206,14,2,在主界面中点击右上角的“更多”按键 点击夜间模式 app会直接闪退,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047791585/1527047791585_Screenshot_20180523-115523.png,在主界面中点击右上角的“更多”按键 点击夜间模式 ,app会直接闪退
1210,14,2,点击夜间模式 应用直接闪退，虽然重新打开后发现修改已经生效,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527048210136/1527048210136_Screenshot_20180523-120041.png,点击夜间模式 ,应用直接闪退，虽然重新打开后发现修改已经生效
1213,14,2,打开夜间模式 应用闪退，直到下次打开时应用会变为所选模式,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527048477321/1527048477321_1.png,打开夜间模式 ,应用闪退，直到下次打开时应用会变为所选模式
1217,14,2,切换夜间模式 系统停止运行,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527048708965/1527048708965_LGOQT9Y%5B%29_LNV%40%7D15HS86%24W.png,切换夜间模式 ,系统停止运行
1221,14,2,点击日间模式 调整模式时应用闪退，但可以重新进入应用时候发现模式已调整,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527048930345/1527048930345_1.png,点击日间模式 ,调整模式时应用闪退，但可以重新进入应用时候发现模式已调整
1227,14,2,点击夜间模式 应用闪退（不确定是不是因为我的机子太卡）,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049205213/1527049205213_13.png,点击夜间模式 ,应用闪退（不确定是不是因为我的机子太卡）
1231,14,2,点击日间模式 程序会崩溃退出，影响用户体验。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049287084/1527049287084_photo5.1.jpg,点击日间模式 ,程序会崩溃退出，影响用户体验。
1236,14,2,点击夜间模式 应用会强行退出,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049482977/1527049482977_Screenshot_20180523-122415.png,点击夜间模式 ,应用会强行退出
1237,14,2,点击设置 选择夜间模式  程序闪退,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049550548/1527049550548_%E6%88%AA%E5%B1%8F_20180523_122406.jpg,点击设置 选择夜间模式  ,程序闪退
1242,14,2,点击右上角更多选项 点击日间模式 app闪退,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049617326/1527049617326_Screenshot_2018-05-23-12-25-17-68.png,点击右上角更多选项 点击日间模式 ,app闪退
1159,14,8,点击“当下流行的健身方式里，哪些是错误的” 莫名其妙闪退,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527040179954/1527040179954_8.png,点击“当下流行的健身方式里，哪些是错误的” ,莫名其妙闪退
1205,14,3,点击电影日报 应用闪退 重复查看同一文章极容易闪退,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047808308/1527047808308_333.1.jpg,点击电影日报 ,应用闪退 重复查看同一文章极容易闪退
1177,14,1,对应用进行了长时间操作 点击登录 两个登录方式的文字没有显示，只显示了图标。这个bug只遇到了一次。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527041780353/1527041780353_Screenshot_2018-05-23-09-57-05.png,对应用进行了长时间操作 点击登录 ,两个登录方式的文字没有显示，只显示了图标。这个bug只遇到了一次。
1178,14,1,切换夜间模式 点击登录 帖子内图片无法正常显示，且登陆界面按钮内的文字不显示,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527041765637/1527041765637_Screenshot_2018-05-23-10-15-01.png,切换夜间模式 点击登录 ,帖子内图片无法正常显示，且登陆界面按钮内的文字不显示
1185,14,1,切换夜间模式 进入登录页面 用户登录界面布局错乱，夜间模式下。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527046743257/1527046743258_bug10.png,切换夜间模式 进入登录页面 ,用户登录界面布局错乱，夜间模式下。
1198,14,8,点击我的收藏 打开“为什么咖啡和牛奶搅在一起就无法分开”  有概率会发生应用闪退。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047463216/1527047463216_Screenshot_2018-05-23-11-50-04.png,点击我的收藏 打开“为什么咖啡和牛奶搅在一起就无法分开”  ,有概率会发生应用闪退。
1235,14,8,点击收藏文章 点击返回 查看已收藏的文章 点击“为什么牛奶和咖啡搅在一起就无法分开”  app则会直接闪退,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049605073/1527049605073_Screenshot_20180523-122150.png,点击收藏文章 点击返回 查看已收藏的文章 点击“为什么牛奶和咖啡搅在一起就无法分开”  ,app则会直接闪退
1161,14,3,进入首页 在进行菜单切换时，有时候应用会发生界面重叠显现。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527040243758/1527040243758_WX20180523-095001%402x.png,进入首页 在进行菜单切换时，,有时候应用会发生界面重叠显现。
1187,14,3,点击首页 页面出现重叠情况,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527046795874/1527046795874_Screenshot_2018-05-23-11-39-07-597_com.white.bihu.png,点击首页 ,页面出现重叠情况
1191,14,3,点击电影日报 发现有某一个页面一直置于页面底部与当前页面重叠的情况，导致整个页面十分混乱，但重启app后未发现此情况。严重等级严重，整个页面都处于错误的状态，但属于偶然事件，尚未知复现条件。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527046871142/1527046871142_%E5%B1%8F%E5%B9%95%E5%BF%AB%E7%85%A7%202018-05-23%2011.38.29.png,点击电影日报 ,发现有某一个页面一直置于页面底部与当前页面重叠的情况，导致整个页面十分混乱，但重启app后未发现此情况。严重等级严重，整个页面都处于错误的状态，但属于偶然事件，尚未知复现条件。
1209,14,3,点击动漫日报 栏目页面间会产生混乱。但这个问题只遇到过两次，出现概率较小。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047981798/1527047981798_Screenshot_2018-05-23-11-58-35.png,点击动漫日报 ,栏目页面间会产生混乱。但这个问题只遇到过两次，出现概率较小。
1238,14,3,进入主页的 点击“中老年人都被互联网抛弃了？没准他们才是下一波增长红利”  有一部分情况下会进入文章内容详情，另有大概率情况下应用闪退。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049573993/1527049573993_dump_2168339676278234717.png,进入主页的 点击“中老年人都被互联网抛弃了？没准他们才是下一波增长红利” , 有一部分情况下会进入文章内容详情，另有大概率情况下应用闪退。
1193,14,3,进入首页 顶部文章轮播停止,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047156077/1527047156077_3.png,进入首页, 顶部文章轮播停止
1211,14,6,打开一条文章  翻到最下面 点击查看知乎讨论 出现大片空白。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527049740926/1527049740926_Screenshot_2018-05-23-12-02-00.png,打开一条文章  翻到最下面 点击查看知乎讨论, 出现大片空白。
1190,14,5,勾选大字号 应用会自动退出；,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527047246399/1527047246399_%E5%AD%97%E5%8F%B7.png,勾选大字号, 应用会自动退出；
1150,14,6,从首页进入的文章页面 点击“查看知乎讨论” 链接下可以无限滑动，形成了白屏。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039917341/1527039917341_Screenshot_20180523-094455.jpg,从首页进入的文章页面 点击“查看知乎讨论” ,链接下可以无限滑动，形成了白屏。
1163,14,6,浏览某些帖子 点击查看知乎讨论 一直往下浏览会脱出内容范围，滑向一片空白，并且很难再拉上来,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527040379738/1527040379738_BS_PIC_2018-05-23-09-51-04.png,浏览某些帖子 点击查看知乎讨论 ,一直往下浏览会脱出内容范围，滑向一片空白，并且很难再拉上来
1136,14,7,查看主编资料 主编头像图片加载失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527038954645/1527038954645_dump_1082537289120129161.png,查看主编资料, 主编头像图片加载失败
1154,14,7,点击子日报 点击主编头像 显示主编列表 点击主编头像 查看主编资料 发现缺陷：样式缺失。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527039973614/1527039973614_Screenshot_20180523-094555.jpg,点击子日报 点击主编头像 显示主编列表 点击主编头像 查看主编资料 ,发现缺陷：样式缺失。
1164,14,7,点击主编资料 主编图片无法显示。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527040453567/1527040453567_WX20180523-095400%402x.png,点击主编资料, 主编图片无法显示。
1182,14,7,点击主编资料 显示信息排版太过原始，左上角图片显示失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1527045469100/1527045469100_Screenshot_20180523-111707.png,点击主编资料, 显示信息排版太过原始，左上角图片显示失败
