index,app,category,text,image,procedure,description
1011,3,2,点击排序选择 用户没办法看到当前自己选择的是哪种排序方式，影响用户体验,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533976848687/1533976848687_Screenshot_2018-08-11-16-40-02.png,点击排序选择 ,用户没办法看到当前自己选择的是哪种排序方式，影响用户体验
1012,3,2,点击“排序” 其中所有选项点了都没反应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533976853112/1533976853112_Screenshot_20180811-163954.png,点击“排序” ,其中所有选项点了都没反应
1014,3,2,点击专辑 目录初始时时按照A-Z排序展示的列表，更换排序方式后列表中的曲目均未发生变化（即按条件排序） 2.点击艺术家 目录初始时时按照Z-A排序展示的列表，更换列表中的曲目均未发生变化（即按条件排序）,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533977946507/1533977946507_%E6%88%AA%E5%B1%8F_20180811_165654.jpg,点击专辑 目录初始时时按照A-Z排序展示的列表，更换排序方式后列表中的曲目均未发生变化（即按条件排序） 2.点击艺术家 ,目录初始时时按照Z-A排序展示的列表，更换列表中的曲目均未发生变化（即按条件排序）
1029,3,2,选择“A-Z”  有时可以排序，有时不能，“艺术家”目录中的“排序”也是这种情况,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1563096477692/1563096477692_%E5%BE%AE%E4%BF%A1%E6%88%AA%E5%9B%BE_20190714172559.png,选择“A-Z”  ,有时可以排序，有时不能，“艺术家”目录中的“排序”也是这种情况
993,3,4,点击Support development 网络状况良好，但是设置中“Support development”选项点开后一直加载不出来,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533972642392/1533972642392_911279125153824006.jpg,点击Support development 网络状况良好，,但是设置中“Support development”选项点开后一直加载不出来
1006,3,4,点击support development 点击restore purchase 刷新不出任何东西，一直处于刷新状态,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533976128036/1533976128036_Screenshot_2018-08-11-16-26-44.png,点击support development 点击restore purchase ,刷新不出任何东西，一直处于刷新状态
1013,3,4,点击Support development 加载不出来东西,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533977121069/1533977121069_1.jpg,点击Support development ,加载不出来东西
1004,3,3,点击小小 总是显示找不到歌词,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533975586032/1533975586032_99183533269826459.png,点击小小 ,总是显示找不到歌词
1005,3,3,点击show lyrics show lyrics是显示歌词的意思，但很多的歌都没有歌词，还有些显示错误的歌词,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533975951147/1533975951147_Screenshot_20180811-162221.png,点击show lyrics show lyrics是显示歌词的意思，,但很多的歌都没有歌词，还有些显示错误的歌词
1019,3,3,点击正在播放 选择白羊（女生独唱版） 并没有歌词显示,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533979724055/1533979724055_22.jpg,点击正在播放 选择白羊（女生独唱版） ,并没有歌词显示
1009,3,5,搜索想要听的歌 点击“添加到队列” 可以无限添加，如果用户没看到提示就会不停地添加同一首歌，一首歌听多了也会厌烦,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533976295289/1533976295289_Screenshot_20180811-162928.png,搜索想要听的歌 点击“添加到队列” ,可以无限添加，如果用户没看到提示就会不停地添加同一首歌，一首歌听多了也会厌烦
997,3,6,点击播放列表 显示有最近播放歌曲但是列表为空白,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533973388649/1533973388649_Screenshot_20180811-154012.png,点击播放列表 ,显示有最近播放歌曲但是列表为空白
1031,3,6,点击最近播放 最近播放点进去却为空,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1563097651212/1563097651212_%E5%BE%AE%E4%BF%A1%E6%88%AA%E5%9B%BE_20190714174233.png,点击最近播放,最近播放点进去却为空
1000,3,5,进入最新添加 移除正在播放的歌曲后会跳转播放其他歌曲，但列表中的歌曲仍未移除，需要再次移除,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533974597465/1533974597465_214939860432156744.jpg,进入最新添加 移除正在播放的歌曲后,会跳转播放其他歌曲，但列表中的歌曲仍未移除，需要再次移除
1001,3,3,进入播放界面 点击 show lyrics 软件崩溃,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533975233516/1533975233516_Screenshot_1533975178.png,进入播放界面 点击 show lyrics ,软件崩溃
1002,3,3,点击 show lyrics 只有英文歌曲有歌词显示，中文歌和日语歌的歌曲没有歌词显示,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533975144703/1533975144703_Screenshot_20180811-160723.png,点击 show lyrics ,只有英文歌曲有歌词显示，中文歌和日语歌的歌曲没有歌词显示
1015,3,5,点击文件夹 只有一个默认的选项，而且点击无效，无法添加新的歌曲文件夹和删除现有文件夹,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1533977985491/1533977985491_Screenshot_2018-08-11-16-52-25.png,点击文件夹 ,只有一个默认的选项，而且点击无效，无法添加新的歌曲文件夹和删除现有文件夹
1025,3,6,点击“下一首播放”按钮 下一首的歌曲不能立刻听，需等待上一首歌的结束,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1536888358694/1536888358694_%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20180914092530.png,点击“下一首播放”按钮 ,下一首的歌曲不能立刻听，需等待上一首歌的结束
1026,3,3,进入库页面 打开右上角更多 点击排序 点击歌曲数 无法显示,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1562677042063/1562677042063_Screenshot_2019-07-09-20-57-13.png,进入库页面 打开右上角更多 点击排序 点击歌曲数 ,无法显示
