index,app,category,text,image,procedure,description
46,7,2,1.登陆趣享app 2、进入主界面  3.右滑进入个人界面。 4.点击设置按钮，应用跳转至设置页面。 5.点击“用户斜逸” 出现错别字，应为用户协议。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565439678858/1565439678858_%E8%AE%BE%E7%BD%AE.png,1.登陆趣享app 2、进入主界面  3.右滑进入个人界面。 4.点击设置按钮，应用跳转至设置页面。 5.点击“用户斜逸” ,出现错别字，应为用户协议。
52,7,2,登录 在主界面下点击设置 点击用户斜逸 应为“用户协议”，系统显示为“用户斜逸”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565415284311/1565415284311_1.png,登录 在主界面下点击设置 点击用户斜逸 ,应为“用户协议”，系统显示为“用户斜逸”
73,7,2,点击菜单栏 点击设置 点击用户斜逸 有错别字，应该为用户协议,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565527134429/1565527134429_%E6%8D%95%E8%8E%B7666.PNG,点击菜单栏 点击设置 点击用户斜逸 ,有错别字，应该为用户协议
78,7,2,点击菜单栏 点击设置 点击用户斜逸 出现文字错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565531003591/1565531003591_Screenshot_20190811_212909_com.quxianggif.opensou.jpg,点击菜单栏 点击设置 点击用户斜逸 ,出现文字错误
88,7,2,1、正常登录APP 2、进入个人界面 3、点击设置进入设置模块 4、点击用户斜逸 4、发现“用户协议”错写成“用户斜逸”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568457244202/1568457244202_QQ%E5%9B%BE%E7%89%8720190914183352.png,1、正常登录APP 2、进入个人界面 3、点击设置进入设置模块 4、点击用户斜逸 ,4、发现“用户协议”错写成“用户斜逸”
101,7,2,1、正常登录APP。 2、打开个人界面。 3、点击设置进入设置模块页面。 4、点击用户斜逸 5、浏览其他模块过程中发现了错别字，“用户协议”写成“用户斜逸”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568827290315/1568827290315_cuobiezi.png,1、正常登录APP。 2、打开个人界面。 3、点击设置进入设置模块页面。 4、点击用户斜逸 ,5、浏览其他模块过程中发现了错别字，“用户协议”写成“用户斜逸”
107,7,2,1、正常登录APP； 2、进入个人界面； 3、点击设置进入设置模块页面； 4、点击用户斜逸 5、设置模块页面的“用户协议”写成“用户斜逸”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568970408462/1568970408462_%5B8U3SUCN%7DD8VI%7B%4059R6T7GH.png,1、正常登录APP； 2、进入个人界面； 3、点击设置进入设置模块页面； 4、点击用户斜逸 ,5、设置模块页面的“用户协议”写成“用户斜逸”
110,7,2,点击设置 进入其子页面 点击用户斜逸 发现用户协议中的协议错写成“斜逸”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569382492674/1569382492674_%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20190925113439.png,点击设置 进入其子页面 点击用户斜逸 ,发现用户协议中的协议错写成“斜逸”
118,7,2,1.进入设置页面 2.查看设置页面 3.点击用户斜逸 4.发现用户协议变为“用户斜逸”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570459771078/1570459771078_%E7%94%A8%E6%88%B7.jpg,1.进入设置页面 2.查看设置页面 3.点击用户斜逸 ,4.发现用户协议变为“用户斜逸”
125,7,2,1、进入APP 2、点击左上角的更多选项 3、点击设置 4、点击用户斜逸 4、用户斜逸中出现错别字,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571578105498/1571578105498_Screenshot_2019-10-20-21-21-48.png,1、进入APP 2、点击左上角的更多选项 3、点击设置 4、点击用户斜逸 ,4、用户斜逸中出现错别字
148,7,2,点击用户斜逸 用户协议的文字错误，不应该为“用户斜逸”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565402964748/1565402964748_%E7%94%A8%E6%88%B7.jpg,点击用户斜逸 ,用户协议的文字错误，不应该为“用户斜逸”
158,7,2,1.正常进入app 2.进入设置模块 3.点击用户斜逸 3.app用户协议文字出错,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565514308345/1565514308345_1565514290%281%29.jpg,1.正常进入app 2.进入设置模块 3.点击用户斜逸 ,3.app用户协议文字出错
17,7,3,1、点击菜单 2、点击编辑个人简介 3、应用直接闪退，影响用户体验,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565400506663/1565400506663_2.png,1、点击菜单 2、点击编辑个人简介, 3、应用直接闪退，影响用户体验
28,7,3,1、登录成功，输入完昵称后进入主界面； 2、点击菜单按钮，显示菜单导航栏； 3、点击编辑个人简介； 4、软件不正常退出到手机桌面。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565405553981/1565405553981_QQ%E5%9B%BE%E7%89%8720190810105107.jpg,1、登录成功，输入完昵称后进入主界面； 2、点击菜单按钮，显示菜单导航栏； 3、点击编辑个人简介；, 4、软件不正常退出到手机桌面。
34,7,3,1.打开个人界面 2.点击编辑个人简介 直接退出app,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565414330672/1565414330672_9489FFF41903B460BA385603378BB06C.jpg,1.打开个人界面 2.点击编辑个人简介, 直接退出app
38,7,3,点击编辑个人简介 被强行弹出该应用到手机桌面,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565409007122/1565409007122_DB45C824D0DB036903158FCCEF6A75A0.jpg,点击编辑个人简介 ,被强行弹出该应用到手机桌面
45,7,3,1.正常登陆进入趣享GIFapp 2.右滑进入个人界面 3.点击编辑个人简介 应用异常退出。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565435590987/1565435590987_%E4%B8%AA%E4%BA%BA%E7%95%8C%E9%9D%A2.png,1.正常登陆进入趣享GIFapp 2.右滑进入个人界面 3.点击编辑个人简介 ,应用异常退出。
55,7,3,1、正确登陆APP 2、打开个人界面 3、点击“编辑个人简介” 4、点击后会发生闪退，回到安卓手机主页面,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565417038943/1565417038943_Screenshot_2019-08-10-14-02-10-07.png,1、正确登陆APP 2、打开个人界面 3、点击“编辑个人简介” ,4、点击后会发生闪退，回到安卓手机主页面
56,7,3,点击编辑个人简介 应用程序不正常退出,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565415959460/1565415959460_%E7%BC%96%E8%BE%91%E4%B8%AA%E4%BA%BA%E8%B5%84%E6%96%99.jpg,点击编辑个人简介 ,应用程序不正常退出
61,7,3,进入个人界面 点击“编辑个人简介” 趣享GIF开源版APP闪退,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565422582889/1565422582889_%E4%B8%AA%E4%BA%BA%E7%AE%80%E4%BB%8B1.jpg,进入个人界面 点击“编辑个人简介” ,趣享GIF开源版APP闪退
63,7,3,1.进入设置页面 2.点击编辑个人简介 预期结果：出现编辑框，实际结果：异常退出,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565433639995/1565433639995_%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20190810184029.jpg,1.进入设置页面 2.点击编辑个人简介 预期结果：出现编辑框，,实际结果：异常退出
64,7,3,1.登录进入到趣享APP主界面 2.点击个人信息界面显示菜单 3.点击编辑个人简介 应用发生闪退,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565445075883/1565445075883_35791a44f8b58c7e5855405dd0f5144.jpg,1.登录进入到趣享APP主界面 2.点击个人信息界面显示菜单 3.点击编辑个人简介 ,应用发生闪退
70,7,3,点击左上侧菜单键 点击编辑个人简介 应用出现闪退,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565506105572/1565506105572_%E6%8D%95%E8%8E%B7111.PNG,点击左上侧菜单键 点击编辑个人简介,应用出现闪退
77,7,3,1.进入个人界面 2.点击编辑个人简介 直接闪退，共有2个编辑入口全部闪退,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565512940906/1565512940906_Screenshot_20190811_164136_com.quxianggif.opensou.jpg,1.进入个人界面 2.点击编辑个人简介 ,直接闪退，共有2个编辑入口全部闪退
79,7,3,点击菜单栏 点击编辑个人简介 返回桌面,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565531291640/1565531291640_Screenshot_20190811_212853_com.quxianggif.opensou.jpg,点击菜单栏 点击编辑个人简介 ,返回桌面
85,7,3,1、进入APP 2、点击左上角的更多选项 3、点击“编辑个人简介” 4、程序崩溃,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568368206346/1568368206346_%E7%BC%96%E8%BE%91%E4%B8%AA%E4%BA%BA%E7%AE%80%E4%BB%8BBUG.PNG,1、进入APP 2、点击左上角的更多选项 3、点击“编辑个人简介” ,4、程序崩溃
90,7,3,1.进入个人界面 2.点击编辑个人简介 提示应用停止运行,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568945291648/1568945291648_1568945275%281%29.png,1.进入个人界面 2.点击编辑个人简介 ,提示应用停止运行
96,7,3,点击编写个人简介 程序不正常退出，提示“很抱歉，趣享gif开源版已停止运行”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568708367010/1568708367010_03.png,点击编写个人简介 程序不正常退出，,提示“很抱歉，趣享gif开源版已停止运行”
104,7,3,1.正常登陆系统 2.进入个人界面 3.选中编辑个人简介 4.程序不正常退出,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570683538851/1570683538851_qq_pic_merged_1570683441356.jpg,1.正常登陆系统 2.进入个人界面 3.选中编辑个人简介 ,4.程序不正常退出
108,7,3,进入个人界面 点击“编辑个人的简介” 软件不正常退出，并且提示该软件已经停止运行,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569328444266/1569328444266_%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20190924203346.png,进入个人界面 点击“编辑个人的简介”, 软件不正常退出，并且提示该软件已经停止运行
116,7,3,1.正常登录APP 2.点击左上角按钮打开侧边栏 3.点击编辑个人简介 4.程序发生崩溃,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570339541392/1570339541392_%E4%B8%AA%E4%BA%BA%E7%AE%80%E4%BB%8B.jpg,1.正常登录APP 2.点击左上角按钮打开侧边栏 3.点击编辑个人简介, 4.程序发生崩溃
120,7,3,进入首页 点击左上角图标进入个人界面 点击编辑个人简介 应用出现：很抱歉，“趣享GIF开源版”已停止运行。的提示并强制退出APP返回手机界面。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570581414718/1570581414718_%E4%B8%AA%E4%BA%BA%E9%A1%B5%E9%9D%A2%E7%82%B9%E5%87%BB%E7%BC%96%E8%BE%91%E5%BC%BA%E9%80%80.png,进入首页 点击左上角图标进入个人界面 点击编辑个人简介 ,应用出现：很抱歉，“趣享GIF开源版”已停止运行。的提示并强制退出APP返回手机界面。
122,7,3,1、进入APP 2、点击左上角的更多选项 3、点击“编辑个人简介” 4、程序崩溃,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570683502675/1570683502675_QQ%E6%88%AA%E5%9B%BE20191010125752.png,1、进入APP 2、点击左上角的更多选项 3、点击“编辑个人简介”, 4、程序崩溃
132,7,3,点击编辑个人简介 app强制退出,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571711389899/1571711389899_A5BA4B87639F588D3CC46AED8DC1C62F.jpg,点击编辑个人简介 ,app强制退出
138,7,3,1.打开App 2.点击个人列表页 3.点击编辑个人简介 应用闪退,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571881563309/1571881563309_%E4%B8%AA%E4%BA%BA%E7%AE%80%E4%BB%8B%E7%BC%96%E8%BE%91.PNG,1.打开App 2.点击个人列表页 3.点击编辑个人简介 ,应用闪退
144,7,3,"1 进入个人界面 2 点击编辑个人简介 直接闪退",http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565400619082/1565400619082_%E9%97%AA%E9%80%80.jpg,"1,进入个人界面 2，点击编辑个人简介 ",直接闪退
156,7,3,"1 正常登陆app 2 进入个人界面 3.点击编辑个人简介 4.app闪退",http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565513193800/1565513193800_1565513173%281%29.jpg,"1,正常登陆app 2，进入个人界面 3.点击编辑个人简介 ",4.app闪退
8,7,4,"1.进入首页 2.进入任意趣图 3.点击写评轮 4.写评论错别字，错为""写评轮""",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565406226290/1565406226290_%E5%86%99%E8%AF%84%E8%AE%BA.png,1.进入首页 2.进入任意趣图 3.点击写评轮 ,"4.写评论错别字，错为""写评轮"""
24,7,4,1.进入查看趣图 2.点击写评轮 3.评论中的提示语有错别字，“写评轮”应该为“写评论”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565404070678/1565404070678_QHY%7BIIQ3C8RR1KW%24YNI4SRB.png,1.进入查看趣图 2.点击写评轮 ,3.评论中的提示语有错别字，“写评轮”应该为“写评论”
54,7,4,1登陆APP 2.进入主界面 3.点击主界面的世界 4.点击第一条动态，进入该动态界面 5.点击写评轮 6.界面“写评论”显示为“写评轮”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565419901994/1565419901994_4%E8%AF%84%E8%AE%BA%E5%AD%97%E9%94%99%E8%AF%AF.png,1登陆APP 2.进入主界面 3.点击主界面的世界 4.点击第一条动态，进入该动态界面 5.点击写评轮 ,6.界面“写评论”显示为“写评轮”
57,7,4,点击写评轮 对发布内容进行评论时，提示文字应该是“写评论”，而实际却是“写评轮”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565417864911/1565417864911_%E5%86%99%E8%AF%84%E8%AE%BA.jpg,点击写评轮 ,对发布内容进行评论时，提示文字应该是“写评论”，而实际却是“写评轮”
86,7,4,1、正常登录APP 2、选择一张趣图进入趣图模块 3、点击评论功能 4、点击写评轮 4、弹出的评论框中的提示词有误，应是“评论”而不是“评轮”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568452053822/1568452053822_%E8%AF%84%E8%BD%AE.png,1、正常登录APP 2、选择一张趣图进入趣图模块 3、点击评论功能 4、点击写评轮, 4、弹出的评论框中的提示词有误，应是“评论”而不是“评轮”
112,7,4,进入一张趣图 选择评论 点击写评轮 输入提示存在错别字,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569465366933/1569465366933_3.JPG,进入一张趣图 选择评论 点击写评轮, 输入提示存在错别字
142,7,4,点击写评轮 存在错别字,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1571898426113/1571898426113_3.png,点击写评轮 ,存在错别字
143,7,4,1.进入查看趣图 2.进行评论 3.点击写评轮 提示字错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565399601493/1565399601493_%E8%AF%84%E8%AE%BA.jpg,1.进入查看趣图 2.进行评论 3.点击写评轮 ,提示字错误
155,7,4,1.正常进入app 2.进入世界模块图片 3.点击写评轮 3.界面“写评论”显示为“写评轮”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1565510183825/1565510183825_1565510160%281%29.jpg,1.正常进入app 2.进入世界模块图片 3.点击写评轮 ,3.界面“写评论”显示为“写评轮”
3,7,5,"1.进入首页 2.点击任意趣图进行查看 3.点击分享 4.点击分享到QQ空间 5.弹出的是好友选择页面，而不是""是否分享到QQ空间""的页面",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565402404590/1565402404590_%E5%88%86%E4%BA%AB%E5%B9%B6%E4%B8%8D%E6%98%AF%E5%88%B0qq%E7%A9%BA%E9%97%B4%E8%80%8C%E6%98%AF%E5%A5%BD%E5%8F%8B.png,1.进入首页 2.点击任意趣图进行查看 3.点击分享 4.点击分享到QQ空间 ,"5.弹出的是好友选择页面，而不是""是否分享到QQ空间""的页面"
30,7,5,1、进入主界面； 2、点击所发布的趣图； 3、点击分享 4.点击分享到QQ空间； 5、发现实际不能分享到空间，只能分享给qq好友。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565409234294/1565409234294_QQ%E5%9B%BE%E7%89%8720190810114821.jpg,1、进入主界面； 2、点击所发布的趣图； 3、点击分享 4.点击分享到QQ空间； ,5、发现实际不能分享到空间，只能分享给qq好友。
51,7,5,1.选择任意动图进行查看 2.点击分享 3.选择QQ空间 3.趣享GIF应用调起qq转发界面，只能选择好友和群聊进行发送，无法分享至QQ空间,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565493879161/1565493879161_qqq.png,1.选择任意动图进行查看 2.点击分享 3.选择QQ空间 3.趣享GIF应用调起qq转发界面，,只能选择好友和群聊进行发送，无法分享至QQ空间
74,7,5,点击分享 选择QQ空间 并未打开QQ空间而是直接打开QQ好友,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565527734768/1565527734768_2.PNG,点击分享 选择QQ空间 ,并未打开QQ空间而是直接打开QQ好友
4,7,4,1.进入首页 2.点击任意趣图进行查看 3.点击评论 4.输入任意内容 5.点击发送 6.提示发表评论失败，但实际上已经成功发表,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565402865294/1565402865294_%E5%8F%91%E8%A1%A8%E8%AF%84%E8%AE%BA%E5%A4%B1%E8%B4%A5.png,1.进入首页 2.点击任意趣图进行查看 3.点击评论 4.输入任意内容 5.点击发送 ,6.提示发表评论失败，但实际上已经成功发表
20,7,4,1.正常注册 2.登录系统 3.查看趣图 4单击进入某个具体的趣图界面 5.滑至界面底端 6.点击“写评论”输入框 7.对贴子进行评论 8.点击发送 9.评论已成功发送但提示“发表评论失败”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565403592231/1565403592231_3%E8%AF%84%E8%AE%BA.png,1.正常注册 2.登录系统 3.查看趣图 4单击进入某个具体的趣图界面 5.滑至界面底端 6.点击“写评论”输入框 7.对贴子进行评论 8.点击发送 ,9.评论已成功发送但提示“发表评论失败”
23,7,4,1，进行发布评论后，提示：发表评论失败 2，进入查看全部评论，提示发表评论失败的评论不应该出现在列表当中,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565403697162/1565403697162_3ZH1W2O%5DI13K%24EJ%28WF7O41W.png,1，进行发布评论后，提示：发表评论失败 2，进入查看全部评论，,提示发表评论失败的评论不应该出现在列表当中
31,7,4,1、进入主界面； 2、点击趣图； 3、进入查看趣图界面； 4、输入评论文字 5、点击发送 6、提示发表评论失败，但是实际已经发表,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565410909300/1565410909300_QQ%E5%9B%BE%E7%89%8720190810120933.jpg,1、进入主界面； 2、点击趣图； 3、进入查看趣图界面； 4、输入评论文字 5、点击发送, 6、提示发表评论失败，但是实际已经发表
41,7,4,点击发送 发布成功却提示发表评论失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565413041234/1565413041234_DB45C824D0DB036903158FCCEF6A75A0.jpg,点击发送 ,发布成功却提示发表评论失败
43,7,4,进入世界模块 输入评论内容 点击发送 直接提示发表评论失败。即使发表成功也提示发表评论失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565508086449/1565508086449_QQ%E5%9B%BE%E7%89%8720190811151520.png,进入世界模块 输入评论内容 点击发送 ,直接提示发表评论失败。即使发表成功也提示发表评论失败
58,7,4,输入发布内容 点击发送 提示评论失败，而评论却显示在评论区,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565418046432/1565418046432_%E8%AF%84%E8%AE%BA%E5%8F%91%E8%A1%A8%E5%A4%B1%E8%B4%A5.jpg,输入发布内容 点击发送, 提示评论失败，而评论却显示在评论区
66,7,4,1.登录进入到趣享APP主界面 2.点击任意一个趣图进行查看 3.点击评论按钮 4.输入评论内容 5.点击发送 应用提示发表评论失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565447393643/1565447393643_3fe816a23247175eb3354c52cc19acc.jpg,1.登录进入到趣享APP主界面 2.点击任意一个趣图进行查看 3.点击评论按钮 4.输入评论内容 5.点击发送 ,应用提示发表评论失败
68,7,4,1、选择趣图 2、点击评论按钮 3、编辑评论 4、点击发送 5、系统显示评论失败，查看全部评论已有刚才评论,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565492794272/1565492794272_Screenshot_2019-08-11-11-05-31-29.png,1、选择趣图 2、点击评论按钮 3、编辑评论 4、点击发送 ,5、系统显示评论失败，查看全部评论已有刚才评论
71,7,4,点击热帖 点击写评论 点击发送 出现提示发表失败但是却发表成功,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565524516423/1565524516423_%E5%9B%BE%E7%89%872.png,点击热帖 点击写评论 点击发送 ,出现提示发表失败但是却发表成功
81,7,4,在app中点击进入任意趣图页面 点击评论功能 输入评论内容 点击发送 评论栏中已成功显示自己发送的评论，而系统则提示发表评论失败！,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568392484389/1568392484389_2.png,在app中点击进入任意趣图页面 点击评论功能 输入评论内容 点击发送 ,评论栏中已成功显示自己发送的评论，而系统则提示发表评论失败！
87,7,4,1、正常登录APP 2、点击趣图进入趣图模块 3、点击评论功能 4、输入评论内容 5、点击发送 6、系统提示“发表评论失败”，但是评论里却有内容,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1568453612386/1568453612386_1.png,1、正常登录APP 2、点击趣图进入趣图模块 3、点击评论功能 4、输入评论内容 5、点击发送, 6、系统提示“发表评论失败”，但是评论里却有内容
