index,app,category,text,image,procedure,description
388,20,3,点击候车信息 切换反应慢,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531277933496/1531277933496_Screenshot_20180711-101745.jpg,点击候车信息 ,切换反应慢
389,20,4,"查看本日已经开出的车次 查看正晚点信息 正晚点信息一栏显示的均为""--""，属于功能不完整。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531278037401/1531278037401_%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20180711105900.jpg,查看本日已经开出的车次 查看正晚点信息 ,"正晚点信息一栏显示的均为""--""，属于功能不完整。"
390,20,5,点击推荐 界面中部分商品信息字迹不完整,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531278267353/1531278267353_Screenshot_20180711-101900.jpg,点击推荐,界面中部分商品信息字迹不完整
391,20,5,进入中铁商城 查看商品详情 小概率出现加载失败，弹出 远程网关出错窗口。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531278871208/1531278871208_%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20180711111241.jpg,进入中铁商城 查看商品详情 ,小概率出现加载失败，弹出远程网关出错窗口。
392,20,4,查询正晚点信息 列表中部分列车的正晚点信息无法查询,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531279554970/1531279554970_%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20180711112534.png,查询正晚点信息 ,列表中部分列车的正晚点信息无法查询
396,20,3,点击添加行程 条件合理情况下获取时刻信息错误,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531281577006/1531281577006_%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20180711115819.png,点击添加行程 ,条件合理情况下获取时刻信息错误
400,20,4,点击票务详情 票务详情页面不能加载，票务对应的时刻表信息,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531296703199/1531296703199_Screenshot_2018-07-11-16-11-20-503_com.tencent.mm.png,点击票务详情 ,票务详情页面不能加载，票务对应的时刻表信息
401,20,4,进入列车详情页面 点击“添加行程” 按钮没有反应,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531296911954/1531296911954_Screenshot_2018-07-11-16-14-11-789_com.tencent.mm.png,进入列车详情页面 点击“添加行程” 按钮,没有反应
402,20,2,点击余票查询 页面价格显示不完整,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531299335195/1531299335195_IMG_4328.PNG,点击余票查询 ,页面价格显示不完整
403,20,2,点击时刻表查询 选择站到站查询车次时页面跳转不正常，之后一直处于加载中的状态。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531299879270/1531299879270_IMG_4331.PNG,点击时刻表查询 选择站到站查询车次时,页面跳转不正常，之后一直处于加载中的状态。
404,20,4,点击任一班次详情 加载失败,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531300173451/1531300173451_IMG_4332.PNG,点击任一班次详情 ,加载失败
405,20,4,输入合法的查询信息进行查询 很大概率出现加载失败，比如在下午一点左右信息载入失败，现在是下午六点四十，信息载入成功,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531305813742/1531305813742_Screenshot_2018-07-11-18-41-15-306_com.tencent.mm.png,输入合法的查询信息进行查询 ,很大概率出现加载失败，比如在下午一点左右信息载入失败，现在是下午六点四十，信息载入成功
406,20,5,进入商品详情 必定出现所在区域缺货，然后才显示立刻购买,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531309764073/1531309764073_Screenshot_2018-07-11-19-48-00-520_com.tencent.mm.png,进入商品详情 ,必定出现所在区域缺货，然后才显示立刻购买
407,20,4,查询正晚点班次 反应时间较长,http://mooctest-site.oss-cn-shanghai.aliyuncs.com/app/1531310036326/1531310036326_Screenshot_2018-07-11-19-51-09-545_com.tencent.mm.png,查询正晚点班次 ,反应时间较长
