index,app,category,text,image,procedure,description
210,8,1,进入”今日头条“app 点击感兴趣的新闻进行浏览 选择分享到微信朋友圈 ”微信朋友圈“和”微信好友“无法实现”分享“功能，点击后页面会一闪而过，然后退回新闻页面，而”微信朋友圈“和”微信好友“并没有被分享新闻。,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490432721000_Screenshot_20170325-170747.png,进入”今日头条“app 点击感兴趣的新闻进行浏览 选择分享到微信朋友圈 ”,微信朋友圈“和”微信好友“无法实现”分享“功能，点击后页面会一闪而过，然后退回新闻页面，而”微信朋友圈“和”微信好友“并没有被分享新闻。
164,8,2,进入“今日头条”app 点击右上方“搜索”图标 进入“猜你喜欢”页面 选择感兴趣内容 点击“关心” 无法设置关心，无论操作多少次，都始终会出现“操作失败，请稍后在试”的提示。,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490430043000_Screenshot_20170325-144336.png,进入“今日头条”app 点击右上方“搜索”图标 进入“猜你喜欢”页面 选择感兴趣内容 点击“关心” ,无法设置关心，无论操作多少次，都始终会出现“操作失败，请稍后在试”的提示。
175,8,2,点击关注 无法关注关心的人，点击关注时提示操作失败。,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490423202000_Screenshot_2017-03-25-14-26-24.png,点击关注 无法关注关心的人，点击关注时,提示操作失败。
190,8,2,点击关注 提示操作失败,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490424824000_QQ%E6%88%AA%E5%9B%BE20170325143810.png,点击关注 ,提示操作失败
206,8,2,1.正常登入 2.点击搜索按钮 ，出现新闻内容 3.点击关心 点击按钮出现操作失败，请稍后再试,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490428153000_S70325-154941%5B1%5D.jpg,1.正常登入 2.点击搜索按钮 ，出现新闻内容 3.点击关心 ,点击按钮出现操作失败，请稍后再试
169,8,3,随机打开一篇文章 点击作者名称 点击关注 期望结果：可以关注，实际结果：点击按钮无反应,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490422225000_4.png,随机打开一篇文章 点击作者名称 点击关注 ,期望结果：可以关注，实际结果：点击按钮无反应
174,8,3,点击进入一条新闻 点击右上角功能设置“...”按钮 选择左下角查看头条号 进入新华网页面 点击关注 没有任何反应,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490422663000_Screenshot_20170325-141635.png,点击进入一条新闻 点击右上角功能设置“...”按钮 选择左下角查看头条号 进入新华网页面 点击关注, 没有任何反应
179,8,3,点任意一条新闻 点击关注 无法关注；,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490423557000_594640140664568775.jpg,点任意一条新闻 点击关注 ,无法关注；
183,8,3,点击文章作者头像 无法关注该作者,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490424186000_4.jpg,点击文章作者头像 ,无法关注该作者
187,8,3,点击关注 按钮无反应,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490424414000_4.png,点击关注 ,按钮无反应
191,8,3,点击关注 点击按钮无反应,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490424593000_4.png,点击关注, 点击按钮无反应
192,8,3,点击关注 点击按钮没反应,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490424698000_4.jpg,点击关注, 点击按钮没反应
193,8,3,点击作者名称 无法对文章作者关注,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490424510000_731191520670385267.jpg,点击作者名称 ,无法对文章作者关注
198,8,3,1、点任意一条新闻 2、点击新源来源主题 3、点击“关注” 无法进行关注,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490424572000_Screenshot_20170325-145155.png,1、点任意一条新闻 2、点击新源来源主题 3、点击“关注” ,无法进行关注
199,8,3,点任意一条新闻 点击关注 无法进行关注,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490425541000_116715682737025665.jpg,点任意一条新闻 点击关注, 无法进行关注
202,8,3,选择文章的作者 点击关注 无法关注文章作者。按钮无反应。,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490425878000_Screenshot_2017-03-25-15-10-50.png,选择文章的作者 点击关注 ,无法关注文章作者。按钮无反应。
204,8,3,进入入驻商 点击关注 没反应,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490426619000_A6DBA5239E0B36984176FB63AA7F4262.png,进入入驻商 点击关注, 没反应
208,8,3,点击关注公众号 无法关注公众号,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490430206000_S70325-162413.jpg,点击关注公众号 ,无法关注公众号
212,8,3,进入”今日头条“app 点击感兴趣的新闻进行浏览 点击进入新闻发布者账号页面 选择”关注“ 点击后无任何反应，无法实现关注。,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490433528000_Screenshot_20170325-171257.png,进入”今日头条“app 点击感兴趣的新闻进行浏览 点击进入新闻发布者账号页面 选择”关注“ ,点击后无任何反应，无法实现关注。
168,8,4,点击微信好友 出现重新刷新页面的现象,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490421121000_Screenshot_2017-03-25-13-54-10.png,点击微信好友 ,出现重新刷新页面的现象
172,8,4,点任意一条新闻 点击微信分享 无法分享，刷新后返回,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490422215000_814735472323860260.jpg,点任意一条新闻 点击微信分享, 无法分享，刷新后返回
195,8,4,点击任意一条新闻 点击朋友圈分享 只刷新返回，并未进行分享,http://kikbug-public.oss-cn-shanghai.aliyuncs.com/1490424852000_814735472323860260.jpg,点击任意一条新闻 点击朋友圈分享 ,只刷新返回，并未进行分享
